User,Tweet_ID,Source,Created_at,Retweet_count,Favorite_count,Text 
@HillaryClinton,1021854386023276544,Twitter for iPhone,2018-07-24 20:27:25,7239,47830,b'It was wonderful to spend some time with the team from @MadamSecretary on set in Brooklyn with a few former colleag\xe2\x80\xa6 https://t.co/TjpMm9EqxH'
@HillaryClinton,1021563107896946689,Twitter Web Client,2018-07-24 01:09:59,584,0,b'RT @domesticworkers: Miles de ni\xc3\xb1os y ni\xc3\xb1as siguen separados de sus padres y necesitan nuestra ayuda para reunirse con sus familias.\n\nDona\xe2\x80\xa6'
@HillaryClinton,1021498998178373632,Twitter Web Client,2018-07-23 20:55:14,5495,19719,"b""Let's help make more of these moments happen. https://t.co/CMFreBMV6y"""
@HillaryClinton,1021498996626542592,Twitter Web Client,2018-07-23 20:55:13,3150,14487,"b'My thoughts are with these families and with everyone who is working to reunite them. Special thanks to Paco, Jaime\xe2\x80\xa6 https://t.co/Eob0scuJK0'"
@HillaryClinton,1021498993946357761,Twitter Web Client,2018-07-23 20:55:13,2874,7675,b'Share stories of the families who are being torn apart by these policies. We all need to be clear as Americans abou\xe2\x80\xa6 https://t.co/4ndrA04kBw'
@HillaryClinton,1021498991622729728,Twitter Web Client,2018-07-23 20:55:12,4550,9905,"b'Follow, help fund, and volunteer for groups that are working on the ground to reunify families, including:\n\n@ACLU\xe2\x80\xa6 https://t.co/mKbOlwKCll'"
@HillaryClinton,1021498989059952640,Twitter Web Client,2018-07-23 20:55:12,4630,10159,"b'A coalition of groups is raising money for flights, hotels, and cell phones for families traveling to reunite with\xe2\x80\xa6 https://t.co/2xANvTFy81'"
@HillaryClinton,1021498987109597184,Twitter Web Client,2018-07-23 20:55:11,21548,66218,"b'Thousands of families who have been separated at the border still need to be reunited. \n\nIn some cases, children ha\xe2\x80\xa6 https://t.co/uc3lEvKFed'"
@HillaryClinton,1020848645531488259,Twitter for iPhone,2018-07-22 01:50:58,4572,22409,b'Part of changing our politics means making it possible for more people to be involved. The @CollectivePAC 2018 Blac\xe2\x80\xa6 https://t.co/3hARPvqe1d'
@HillaryClinton,1020776287273701377,Twitter for iPhone,2018-07-21 21:03:26,2741,12271,b'Tune in NOW to watch my panel with @laurenepowell at #ozyfest2018 where we\xe2\x80\x99ll discuss all that\xe2\x80\x99s happening in the w\xe2\x80\xa6 https://t.co/Rj2Gxl5RXp'
@HillaryClinton,1020071992807084032,Twitter for iPhone,2018-07-19 22:24:49,12743,39344,b'@realDonaldTrump That\xe2\x80\x99s a clip from when Medvedev was president. Here\xe2\x80\x99s what I said about Putin\xe2\x80\x99s Russia. https://t.co/a0bIeg1kZ4'
@HillaryClinton,1019968863537192960,Twitter for iPhone,2018-07-19 15:35:01,9537,25625,"b""To make change this year, don't just vote--volunteer.\xc2\xa0Commit to taking action in this year's midterms starting now,\xe2\x80\xa6 https://t.co/Z6AvlnzbNm"""
@HillaryClinton,1019951378620403712,Twitter for iPhone,2018-07-19 14:25:33,12322,50907,b'Ambassador @McFaul is a patriot who has spent his career standing up for America. To see the White House even hesit\xe2\x80\xa6 https://t.co/vHjMWW4BNi'
@HillaryClinton,1018972082816811009,Twitter for iPhone,2018-07-16 21:34:10,89986,361476,"b'Well, now we know. https://t.co/olQlhzQiuO'"
@HillaryClinton,1018650325354467328,Twitter for iPhone,2018-07-16 00:15:37,56991,264485,b'Great World Cup. Question for President Trump as he meets Putin: Do you know which team you play for?'
@HillaryClinton,1017793646488440832,Twitter for iPhone,2018-07-13 15:31:29,1784,13469,b'About to take the stage at the AFT Convention in Pittsburgh. Tune in! https://t.co/xZsIjmEQ3V'
@HillaryClinton,1016692654824919040,Twitter for iPhone,2018-07-10 14:36:32,1155,6081,"b'Join me at OZY Fest on Saturday, July 21st. I\xe2\x80\x99ll be sitting down in Central Park with @laurenepowell!\nhttps://t.co/FbXCiSZ62Q'"
@HillaryClinton,1016495516945960960,Twitter for iPhone,2018-07-10 01:33:11,2912,0,b'RT @WeDemandJustice: BREAKING: Trump just announced his nomination of Brett Kavanaugh to the Supreme Court. Anti-abortion. Anti-healthcare.\xe2\x80\xa6'
@HillaryClinton,1016492572943028224,Twitter for iPhone,2018-07-10 01:21:29,14291,46630,b'How many ways can this administration show us they don\xe2\x80\x99t care about kids? Another example of rejecting science &amp; pu\xe2\x80\xa6 https://t.co/nt82ocdzGU'
@HillaryClinton,1014508849544364033,Twitter for iPhone,2018-07-04 13:58:53,22685,132973,"b'242 years ago, we set out to build a more perfect union. We\xe2\x80\x99re not finished yet. Happy Fourth of July. https://t.co/hJOFcpgHEb'"
@HillaryClinton,1013881082729652225,Twitter for iPhone,2018-07-02 20:24:21,2650,10852,b'Meet the first 11 @OnwardTogether partner organizations. I think you\xe2\x80\x99ll find them as inspiring as I do -- and I hop\xe2\x80\xa6 https://t.co/wg8pKphIun'
@HillaryClinton,1013812672054341632,Twitter for iPhone,2018-07-02 15:52:31,617,0,"b""RT @iVoteFund: Nov. 6, 2018. After everything that happened this week, it's the most important day of the year.\n\nGet your FREE iVote sticke\xe2\x80\xa6"""
@HillaryClinton,1012839424059760640,Twitter for iPhone,2018-06-29 23:25:10,2374,25131,"b'Giving a great 4th of July holiday read to a great author &amp; friend, Louise Penny!\nhttps://t.co/Jm48OUxd53 https://t.co/HOPUcCDlNT'"
@HillaryClinton,1012777977787179008,Twitter for iPhone,2018-06-29 19:21:01,5576,24095,"b""Given the news coming out of the Supreme Court this week, I'm excited to support @WeDemandJustice's critical work b\xe2\x80\xa6 https://t.co/0oSHASAHwc"""
@HillaryClinton,1011289510884278273,Twitter for iPhone,2018-06-25 16:46:22,593,0,b'RT @UniofOxford: Click here to watch the Facebook LIVE of @HillaryClinton speaking from the @SheldonianOxUni for the 2018 Romanes Lecture:\xe2\x80\xa6'
@HillaryClinton,1009924051270189056,Twitter for iPhone,2018-06-21 22:20:31,13384,63749,b'Thanks to everyone who gave what they could to make an impact for those children &amp; families who need all of our sup\xe2\x80\xa6 https://t.co/cbPJsPVuzC'
@HillaryClinton,1009467806348431360,Twitter for iPhone,2018-06-20 16:07:34,7562,18933,"b'Students, we need your help! Apply today. https://t.co/QNBtTWZace'"
@HillaryClinton,1009434414986747906,Twitter for iPhone,2018-06-20 13:54:53,11140,44311,"b""There's nothing American about tearing families apart.\n\nWe need to elect politicians who will protect the vulnerabl\xe2\x80\xa6 https://t.co/H8hJDO7ieN"""
@HillaryClinton,1009077212400771073,Twitter for iPhone,2018-06-19 14:15:29,6845,25332,"b'Thanks to all of you, we have now crossed the $500,000 mark. Here\xe2\x80\x99s where your generosity is going, let\xe2\x80\x99s keep it u\xe2\x80\xa6 https://t.co/7Nq1CSgiil'"
@HillaryClinton,1008852314323587072,Twitter for iPhone,2018-06-18 23:21:49,15439,52865,"b'Wow. In just the few short hours since I tweeted, this community has donated nearly $150,000 to support these group\xe2\x80\xa6 https://t.co/T8DMb0R76U'"
@HillaryClinton,1008831094014337031,Twitter Web Client,2018-06-18 21:57:30,11156,0,b'RT @nowthisnews: \xe2\x80\x98This is a moral and humanitarian crisis.\xe2\x80\x99 \xe2\x80\x94\xc2\xa0@HillaryClinton is calling out the Trump administration for detaining immigra\xe2\x80\xa6'
@HillaryClinton,1008809637074866177,Twitter for iPhone,2018-06-18 20:32:14,4236,18328,b'I still believe in the vision we share for our country. We will elect politicians and enact legislation to protect\xe2\x80\xa6 https://t.co/JFSbUfRP2h'
@HillaryClinton,1008808948290523136,Twitter for iPhone,2018-06-18 20:29:30,9659,38177,"b'We should be a better country than one that tears families apart, turns a blind eye to women fleeing domestic viole\xe2\x80\xa6 https://t.co/WszdVFBHdg'"
@HillaryClinton,1008808790815277056,Twitter for iPhone,2018-06-18 20:28:53,7262,29923,b'The test of any nation is how we treat the most vulnerable among us. First Lady @LauraWBush made that case eloquent\xe2\x80\xa6 https://t.co/RngojqgPEw'
@HillaryClinton,1008807855946903552,Twitter for iPhone,2018-06-18 20:25:10,6955,19877,"b'We should be heartbroken to see families torn apart, but we should not be hopeless. There\xe2\x80\x99s something you can do ri\xe2\x80\xa6 https://t.co/4LsMjfmC8z'"
@HillaryClinton,1008807317280870403,Twitter for iPhone,2018-06-18 20:23:01,7556,29247,b'Those who selectively use the Bible to justify this cruelty are ignoring a central tenet of Christianity. Jesus sai\xe2\x80\xa6 https://t.co/SzJO8tS5VT'
@HillaryClinton,1008806858176585730,Twitter for iPhone,2018-06-18 20:21:12,10183,34346,"b'Despite what this White House claims, separating families is not mandated by law. That is an outright lie, and it\xe2\x80\x99s\xe2\x80\xa6 https://t.co/uXuTs0WMlR'"
@HillaryClinton,1008806592400314368,Twitter for iPhone,2018-06-18 20:20:09,49600,180671,b'What\xe2\x80\x99s happening to families at the border right now is a humanitarian crisis. Every parent who has ever held a chi\xe2\x80\xa6 https://t.co/8XAij5u2yd'
@HillaryClinton,1008384949760724992,Twitter for iPhone,2018-06-17 16:24:41,16391,98396,b'YES! https://t.co/uFpYfOMuXn'
@HillaryClinton,1008000108200415237,Twitter for iPhone,2018-06-16 14:55:28,39654,0,b'RT @SenFeinstein: UPDATE: 43 senators now support our bill to bar children from being taken from their parents at the border. We still need\xe2\x80\xa6'
@HillaryClinton,1007731619241680901,Twitter for iPhone,2018-06-15 21:08:35,3798,14818,"b'Last night I met Ke\xe2\x80\x99Shon, Liv &amp; Kayla. Their stories about the impact of gun violence in this film by\xe2\x80\xa6 https://t.co/fmLwzKbbwB'"
@HillaryClinton,1007476800107077632,Twitter for iPhone,2018-06-15 04:16:01,2462,19309,"b'So thrilled to be with @GabbyGiffords, @ShuttleCDRKelly, &amp; so many others tonight at the 25th anniversary celebrati\xe2\x80\xa6 https://t.co/RTCHQMfuBq'"
@HillaryClinton,1007376361101582336,Twitter for iPhone,2018-06-14 21:36:55,200685,647024,b'But my emails. https://t.co/G7TIWDEG0p'
@HillaryClinton,1006945337179889665,Twitter for iPhone,2018-06-13 17:04:11,1520,0,"b'RT @votolatino: The choice is ours, will we show up at the polls and demand respect and dignity for our community or will we be complacent?\xe2\x80\xa6'"
@HillaryClinton,1006158509199777792,Twitter Web Client,2018-06-11 12:57:36,30227,58867,b'Here we go again. The Trump Admin is trying to take away your health care by ending protections for ppl w/ pre-exis\xe2\x80\xa6 https://t.co/LdEH7yGpZf'
@HillaryClinton,1004465279907139584,Twitter for iPhone,2018-06-06 20:49:19,68975,0,b'RT @davidhogg111: Women\xe2\x80\x99s rights are human rights  \nWomen\xe2\x80\x99s rights are human rights \nWomen\xe2\x80\x99s rights are human rights \nWomen\xe2\x80\x99s rights are hu\xe2\x80\xa6'
@HillaryClinton,1003830478099681281,Twitter for iPhone,2018-06-05 02:46:50,1780,10758,"b'Thank you to @Realdavidcbanks, his team at @EAFNYC, and all the stakeholders that joined us for a terrific meeting\xe2\x80\xa6 https://t.co/CVWDjysLJZ'"
@HillaryClinton,1002943277715378176,Twitter for iPhone,2018-06-02 16:01:25,4336,19749,"b'If you want to read some good news today, my friend David Banks and I published an op ed in the @NYDailyNews about\xe2\x80\xa6 https://t.co/ngUeofAKvw'"
@HillaryClinton,1002612444903206912,Twitter for iPhone,2018-06-01 18:06:49,6392,24839,"b'There is no more important test of our country than the way we treat the most vulnerable among us, especially child\xe2\x80\xa6 https://t.co/16prT6cl6C'"
@HillaryClinton,1002612443292536832,Twitter for iPhone,2018-06-01 18:06:48,4348,17039,"b'If you\xe2\x80\x99re like me, there\xe2\x80\x99s nothing worse than feeling helpless. So on this National Day of Action for Children (sup\xe2\x80\xa6 https://t.co/pUwVSfpKOU'"
@HillaryClinton,1002612441971294213,Twitter for iPhone,2018-06-01 18:06:48,5892,17632,b'It is now the official policy of the US government - a nation of immigrants - to separate children from their famil\xe2\x80\xa6 https://t.co/Vyrs6KuPGX'
@HillaryClinton,1002612440922718208,Twitter for iPhone,2018-06-01 18:06:48,2369,8950,"b'He said that \xe2\x80\x9cIn the immigration context, the government has never taken a stand against the protection of kids in\xe2\x80\xa6 https://t.co/zrUrxt4zO4'"
@HillaryClinton,1002612439630929920,Twitter for iPhone,2018-06-01 18:06:47,1064,5225,b'Muzaffar Chishti of @MigrationPolicy said something that has stuck with me.'
@HillaryClinton,1002612437915402240,Twitter for iPhone,2018-06-01 18:06:47,2556,9412,"b'Not only that - this administration built on their ""zero tolerance"" policy earlier this month. The result? Nearly 7\xe2\x80\xa6 https://t.co/BMhS7RvX4R'"
@HillaryClinton,1002612436288106497,Twitter for iPhone,2018-06-01 18:06:47,2643,11456,b'We now know that more than 700 kids were separated from their parents between October 2017 and April 2018. As a mot\xe2\x80\xa6 https://t.co/fuHadfgWzD'
@HillaryClinton,1002612435201773569,Twitter for iPhone,2018-06-01 18:06:46,15596,75745,"b'Like so many others, I am horrified and heartbroken by what is happening to immigrant kids and families because of\xe2\x80\xa6 https://t.co/730T9GBkEC'"
@HillaryClinton,1002550657763758081,Twitter for iPhone,2018-06-01 14:01:17,6096,18517,b'Too many American children will never have the opportunity to realize their dreams because their lives were cut sho\xe2\x80\xa6 https://t.co/c0O657yyUC'
@HillaryClinton,1002248081780461569,Twitter for iPhone,2018-05-31 17:58:58,27328,97852,"b'More than 4,600 lives lost in Puerto Rico. 70x the official number. The US gov\xe2\x80\x99t has failed its own citizens. The r\xe2\x80\xa6 https://t.co/WoccGlYnO2'"
@HillaryClinton,1002184155420086273,Twitter for iPhone,2018-05-31 13:44:56,2752,13279,b'.@EmergeAmerica is working hard to make sure we\xe2\x80\x99ll always have qualified Democratic women on the ballot. I\xe2\x80\x99m thrill\xe2\x80\xa6 https://t.co/7rE94xgzGL'
@HillaryClinton,1001962864326987777,Twitter for iPhone,2018-05-30 23:05:37,15747,73079,"b'Virginia just became the 33rd state to pass Medicaid expansion. \n\n400,000 lives will be improved by giving people a\xe2\x80\xa6 https://t.co/nqMOy7Qdb4'"
@HillaryClinton,1001205081986011136,Twitter for iPhone,2018-05-28 20:54:27,7989,61800,b'Just returned from marching in the annual Chappaqua Memorial Day Parade with everyone from Governors to Girls Scout\xe2\x80\xa6 https://t.co/80Vrsffco6'
@HillaryClinton,1000451665584164866,Twitter for iPhone,2018-05-26 19:00:39,3007,18951,"b'Bill tried his hand at mystery writing and it paid off. The President is Missing, co-authored by James Patterson, i\xe2\x80\xa6 https://t.co/F0eJ7nmbGX'"
@HillaryClinton,1000060403827838977,Twitter for iPhone,2018-05-25 17:05:55,2269,15389,"b'Up in Boston today for #RadDay18 where I\xe2\x80\x99ll be talking to @maura_healey, Massachusetts\xe2\x80\x99 great Attorney General. Tun\xe2\x80\xa6 https://t.co/GMSshDnOx1'"
@HillaryClinton,999656040110153728,Twitter for iPhone,2018-05-24 14:19:07,7879,27318,b'Everyone has the power to make a difference in this year\xe2\x80\x99s elections by volunteering. This new training resource fr\xe2\x80\xa6 https://t.co/Vh7n5OhqSZ'
@HillaryClinton,999304732547182592,Twitter for iPhone,2018-05-23 15:03:09,3225,24963,"b'Just spent a great evening with two of my favorite authors discussing their new book, The President is Missing. It\xe2\x80\x99\xe2\x80\xa6 https://t.co/tyXjzsRKUu'"
@HillaryClinton,999137499489488896,Twitter for iPad,2018-05-23 03:58:37,182,1500,"b'@SenEvanBayh To Evan, Susan, and the whole family, we are thinking about you and praying for you.  If anyone can ta\xe2\x80\xa6 https://t.co/oPMw84MqRr'"
@HillaryClinton,998608602117169152,Twitter for iPhone,2018-05-21 16:56:58,7103,42198,"b'Lucy, you took your unspeakable tragedy and helped propel an inspiring movement for gun safety in America. Thank yo\xe2\x80\xa6 https://t.co/nL4052nZ73'"
@HillaryClinton,998267078397317120,Twitter for iPhone,2018-05-20 18:19:53,2320,21149,b'Thrilled to be back @Yale speaking at Class Day.  Tune in now! https://t.co/5e8dS13aaB'
@HillaryClinton,997537986651750400,Twitter for iPhone,2018-05-18 18:02:44,48695,200014,"b'Every day that we fail to act on gun violence, we are failing our children. This should be a day for soul searching\xe2\x80\xa6 https://t.co/KeD5UY3Fzt'"
@HillaryClinton,996047347913318402,Twitter for iPhone,2018-05-14 15:19:28,3452,15523,b'Our @OnwardTogether partner organization @latinovictoryus has a plan to resist Trump\xe2\x80\x99s agenda by electing more Lati\xe2\x80\xa6 https://t.co/884LeoP6a3'
@HillaryClinton,994795280510930945,Twitter for iPhone,2018-05-11 04:24:11,14764,43188,b'The GOP wants to break their bipartisan pledge &amp; cut funding for the Children\xe2\x80\x99s Health Insurance Program to pay for\xe2\x80\xa6 https://t.co/WOKinkvbXY'
@HillaryClinton,994557200453402624,Twitter for iPhone,2018-05-10 12:38:09,4652,29946,b'So exciting! https://t.co/9iJu9S3F4O'
@HillaryClinton,994034906509578241,Twitter for iPhone,2018-05-09 02:02:44,6218,27848,b'It will also be harder to deal with other threats like ballistic missiles and terrorism. Now we have no leverage an\xe2\x80\xa6 https://t.co/yaNu6pZwcw'
@HillaryClinton,994034903573581825,Twitter for iPhone,2018-05-09 02:02:43,6580,31285,"b'As Secretary of State, I helped negotiate the crippling international sanctions that brought Iran to the table. It\xe2\x80\xa6 https://t.co/2h7l9OPEcG'"
@HillaryClinton,994034901140811776,Twitter for iPhone,2018-05-09 02:02:43,19461,89813,b'Pulling out of the Iran nuclear deal is a big mistake. It makes America less safe and less trusted. Iran is now mor\xe2\x80\xa6 https://t.co/8BXRNdKjmf'
@HillaryClinton,993207203946553344,Twitter for iPhone,2018-05-06 19:13:44,1375,8695,b'Great piece about a great guy I\xe2\x80\x99ve known for a long time.\nhttps://t.co/ITFYYmtvjI'
@HillaryClinton,992080709438361601,Twitter for iPhone,2018-05-03 16:37:27,2606,10060,b'I\xe2\x80\x99ve known @TomDangora and @AnastasiaSomoza for years &amp; they bring compassion &amp; creativity to everything they do. T\xe2\x80\xa6 https://t.co/xxw2BtK0Nc'
@HillaryClinton,991114798095007745,Twitter for iPhone,2018-05-01 00:39:16,9101,59173,b'Thank you @CecileRichards for your extraordinary leadership over the last 12 years as president of Planned Parentho\xe2\x80\xa6 https://t.co/2ROcOV9IZx'
@HillaryClinton,990920484618416131,Twitter for iPhone,2018-04-30 11:47:08,551,3815,b'See you soon @alliance4youth @arenasummit @CollectivePac @ColorOfChange @EmergeAmerica @IndivisibleTeam @iVoteFund\xe2\x80\xa6 https://t.co/i9M20OWEZl'
@HillaryClinton,990920482638696450,Twitter for iPhone,2018-04-30 11:47:08,3040,20561,b'Heading into NYC for @OnwardTogether\xe2\x80\x99s first annual Partners Collaborative to discuss how we can work together to d\xe2\x80\xa6 https://t.co/W6UldB8rDa'
@HillaryClinton,990008227952824323,Twitter for iPhone,2018-04-27 23:22:09,1511,9320,b'Thank YOU for leading the way on this issue. https://t.co/3q5HPD3uv6'
@HillaryClinton,989996258566852610,Twitter for iPhone,2018-04-27 22:34:35,7074,37325,"b""Can you imagine how different our policies would be if more working moms and dads were part of making them? That's\xe2\x80\xa6 https://t.co/ldLIfs2jvl"""
@HillaryClinton,989915962731368451,Twitter for iPhone,2018-04-27 17:15:31,2451,15942,b'Raise your hand if you like infrastructure conferences! (\xf0\x9f\xa4\x9a). I\xe2\x80\x99ll be speaking at the @RegionalPlan Assembly about t\xe2\x80\xa6 https://t.co/Y52zoIhRj0'
@HillaryClinton,989670740730490881,Twitter for iPhone,2018-04-27 01:01:06,3856,20728,b'New York State expanded #TakeOurChildrenToWorkDay today with a great initiative for foster kids. It\xe2\x80\x99s a chance to l\xe2\x80\xa6 https://t.co/EZAWTXsVEF'
@HillaryClinton,988761388632952832,Twitter for iPhone,2018-04-24 12:47:40,14307,0,"b'RT @yashar: Alright, I decided to start a @gofundme for James Shaw Jr, the Waffle House hero. I normally hate when people say this, but in\xe2\x80\xa6'"
@HillaryClinton,988758787279474689,Twitter for iPhone,2018-04-24 12:37:19,4917,25945,"b'I talk a lot about reading, singing, &amp; talking to your children so they have the tools they need when they enter sc\xe2\x80\xa6 https://t.co/MNOwEABQwU'"
@HillaryClinton,987786450535055361,Twitter for iPhone,2018-04-21 20:13:36,19476,84960,"b'He may not remember, but I\xe2\x80\x99ll never forget that day or the years after working as Senator to keep NY safe and helpi\xe2\x80\xa6 https://t.co/QfOQtljscZ'"
@HillaryClinton,985908580430819329,Twitter for iPhone,2018-04-16 15:51:37,20202,170620,b'Thinking about Barbara Bush\xe2\x80\x99s legacy of service to our country and the extraordinary family she raised. Thanking he\xe2\x80\xa6 https://t.co/6rvL0B6xpJ'
@HillaryClinton,984611815798820864,Twitter for iPhone,2018-04-13 01:58:44,1617,8002,b'More terrific work from a group of progressives working to turn activism into lasting action. Congratulations to\xe2\x80\xa6 https://t.co/h93fTwwhZW'
@HillaryClinton,984597321353715712,Twitter for iPhone,2018-04-13 01:01:09,3627,16852,b'Storytelling is at the heart of every cultural &amp; political revolution. Looking forward to joining @WomenintheWorld\xe2\x80\xa6 https://t.co/7ifSuMM7t0'
@HillaryClinton,983464202919653376,Twitter for iPhone,2018-04-09 21:58:32,2711,29768,b'Congratulations Tammy! https://t.co/H85PIeycUm'
@HillaryClinton,981716478218133504,Twitter for iPhone,2018-04-05 02:13:42,4550,20816,"b'Rev. Dr. Martin Luther King, Jr was in Memphis in 1968 to protest with sanitation workers the week he was killed. H\xe2\x80\xa6 https://t.co/PDbgrpmlwg'"
@HillaryClinton,981709339294650369,TweetDeck,2018-04-05 01:45:20,2966,24768,b'Thanks for the warm welcome last night! Inspired by your passion and commitment. https://t.co/yRgXQAIQ7v'
@HillaryClinton,981664484120039424,Twitter for iPhone,2018-04-04 22:47:06,4280,22576,"b'Wishing @JuliaGillard, Former Aussie PM, the best for today\xe2\x80\x99s launch of her new Global Institute for Women\xe2\x80\x99s Leader\xe2\x80\xa6 https://t.co/BThYH4GLRD'"
@HillaryClinton,979823851222786048,Twitter for iPhone,2018-03-30 20:53:05,2822,26016,b'A little over 15 years ago a bright young woman walked into my office in the Senate and I hired her to be my schedu\xe2\x80\xa6 https://t.co/AoEWbYG3MZ'
@HillaryClinton,979823364113141763,Twitter for iPhone,2018-03-30 20:51:08,7311,41924,"b'We are indeed on the brink. Thank you to Rutgers for having me yesterday, and to all the students and community mem\xe2\x80\xa6 https://t.co/eQZJLi51Sr'"
@HillaryClinton,977616710588141568,Twitter for iPhone,2018-03-24 18:42:41,15964,88964,b'Listening to the students from Parkland and across the country today is a reminder of what is possible when our fut\xe2\x80\xa6 https://t.co/3RXFakwTyx'
@HillaryClinton,976823790649962496,Twitter for iPhone,2018-03-22 14:11:54,2290,9776,"b'My friend @jmpalmieri wrote a terrific book that everyone should read.  It\xe2\x80\x99s smart, emotional, and true. See for yo\xe2\x80\xa6 https://t.co/VNjCZYCGn1'"
@HillaryClinton,976549758352240640,TweetDeck,2018-03-21 20:03:00,3852,12838,"b""Important analysis about which candidates get critical early financial support \xe2\x80\x94 and which don't. \nhttps://t.co/y56ByL4zN8"""
@HillaryClinton,976524958770827264,Twitter for iPhone,2018-03-21 18:24:27,9277,71810,b'\xe2\x9c\x94\xef\xb8\x8f https://t.co/T173ONV0zA'
@HillaryClinton,974824222253092864,Twitter for iPhone,2018-03-17 01:46:20,5319,45224,b'Congresswoman Louise Slaughter was a tireless advocate for her constituents in New York. She showed me the ropes wh\xe2\x80\xa6 https://t.co/wptI4zkS4T'
@HillaryClinton,974103715576799233,Twitter for iPhone,2018-03-15 02:03:18,36226,199548,b'To all the students across our country who took part in #NationalWalkoutDay: Never let anybody tell you your voices\xe2\x80\xa6 https://t.co/FfOy2baZZL'
@HillaryClinton,971908627874316288,Twitter for iPhone,2018-03-09 00:40:48,707,5275,b'@timkaine I\xe2\x80\x99m forever grateful to you for being such an outspoken champion and advocate for women. Having allies li\xe2\x80\xa6 https://t.co/OVwZpu59c9'
@HillaryClinton,971793872069320705,TweetDeck,2018-03-08 17:04:48,2119,13310,b'Who inspires you this #InternationalWomensDay?\nhttps://t.co/nnGjhGFntT'
@HillaryClinton,971791770072879109,TweetDeck,2018-03-08 16:56:27,5054,29880,b'@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC\xe2\x80\xa6 https://t.co/wyAaYO3mQL'
@HillaryClinton,971790554861395968,TweetDeck,2018-03-08 16:51:37,2206,13661,b'@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC\xe2\x80\xa6 https://t.co/rEJvq7eCdB'
@HillaryClinton,971789206891696128,TweetDeck,2018-03-08 16:46:16,1782,11540,b'@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC\xe2\x80\xa6 https://t.co/doJay6flYi'
@HillaryClinton,971786180508430338,TweetDeck,2018-03-08 16:34:15,2047,14313,b'@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC\xe2\x80\xa6 https://t.co/QHuLhSWIEM'
@HillaryClinton,971785206373015552,TweetDeck,2018-03-08 16:30:22,1826,12031,"b'@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan My friends @SybrinaFulton,\xe2\x80\xa6 https://t.co/2uoVQ4COzq'"
@HillaryClinton,971782002419658752,TweetDeck,2018-03-08 16:17:38,2038,13460,b'@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan advocates for health care and A\xe2\x80\xa6 https://t.co/22lnNHXyqU'
@HillaryClinton,971780790357983233,TweetDeck,2018-03-08 16:12:49,2269,15375,b'@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani The US women\xe2\x80\x99s hockey and soccer teams stood up\xe2\x80\xa6 https://t.co/0HBY9I9N09'
@HillaryClinton,971779370615541761,TweetDeck,2018-03-08 16:07:11,1999,14237,b'@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani Rachael Denhollander and the many women of US G\xe2\x80\xa6 https://t.co/ISVkiYIk1e'
@HillaryClinton,971778600457396227,TweetDeck,2018-03-08 16:04:07,1814,12606,b'@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani tackles the gender gap in technology by inspiri\xe2\x80\xa6 https://t.co/0rstHqPqS0'
@HillaryClinton,971777915322028033,TweetDeck,2018-03-08 16:01:24,1731,12304,b'@Astrid_NV @iammarleydias @AiJenPoo organizes @domesticworkers\xe2\x80\x94one of the fastest growing parts of the American wor\xe2\x80\xa6 https://t.co/kUPwVMDmyd'
@HillaryClinton,971777423124697088,TweetDeck,2018-03-08 15:59:27,2556,15515,"b'@Astrid_NV @IAmMarleyDias is the brains behind #1000BlackGirlBooks, an effort to ensure black girls like her can se\xe2\x80\xa6 https://t.co/G0dq5LR58g'"
@HillaryClinton,971776813235044358,TweetDeck,2018-03-08 15:57:01,2344,15548,b'The courageous @Astrid_NV fights tirelessly to protect DREAMers and keep immigrant families together. https://t.co/Ji7b4Ahzpj'
@HillaryClinton,971776610612449280,TweetDeck,2018-03-08 15:56:13,21741,94019,"b'In honor of #InternationalWomensDay, I want to celebrate some of the women and girls who inspire me every day.\n\nThe\xe2\x80\xa6 https://t.co/tYIlgJwrCK'"
@HillaryClinton,970071393990832129,Twitter for iPhone,2018-03-03 23:00:18,29176,247121,"b""Saw Black Panther with Bill this afternoon &amp; loved it. Beautiful film, lots of action, and a great message. Don't miss it!"""
@HillaryClinton,969602156977377282,Twitter for iPhone,2018-03-02 15:55:43,5728,0,"b'RT @kylegriffin1: Outdoor retailer REI says it\xe2\x80\x99s halting future orders of some popular brands \xe2\x80\x94 including CamelBak water carriers, Giro hel\xe2\x80\xa6'"
@HillaryClinton,969257037027831808,Twitter for iPhone,2018-03-01 17:04:20,15129,52250,b'College students--you have the power to take back a Democratic majority in the House. Deadline is today! Apply now: https://t.co/ALSkOJisoW'
